0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048924
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048923
0.0,0.0,1.0,0.228547042048922
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
0.0,0.0,1.0,0.228547042048921
